id,attack_date,org_type,org_size,facilities_affected,cyber_threats_tracked,monitoring_freq,backup_compromised,ransomware_infection_rate_(%),data_encrypted,data_stolen,recovery_time_(days),entry_method,paid_ransom,data_restored,ransomware_incidents
RAN202404598,2024-10-22 18:00:00,Hospital,Medium,18,1-50,Daily,False,66.06,False,True,44,Exploited Vulnerability,True,51.09,6
RAN202404599,2024-09-24 05:00:00,Clinic,Small,6,1-50,Weekly,False,79.31,True,True,35,Compromised Credentials,True,7.69,7
RAN202404600,2024-03-08 19:00:00,Hospital,Large,10,1-50,Daily,True,52.07,True,False,63,Compromised Credentials,False,33.85,3
RAN202404601,2024-09-09 13:00:00,Hospital,Large,14,1-50,Daily,True,45.18,True,False,48,Compromised Credentials,False,40.11,1
RAN202404602,2024-12-11 18:00:00,Research Lab,Medium,21,50-350,More than once per day,True,30.19,True,False,44,Compromised Credentials,True,67.27,5
RAN202404603,2024-11-11 03:00:00,Pharma,Medium,8,1-50,Weekly,False,61.06,True,False,30,Exploited Vulnerability,True,20.98,2
RAN202404604,2024-03-23 23:00:00,Hospital,Large,3,1-50,Monthly,True,63.91,False,True,38,RDP Exploit,False,5.43,6
RAN202404605,2024-06-05 23:00:00,Research Lab,Medium,22,50-350,More than once per day,False,40.88,True,False,31,RDP Exploit,True,67.2,1
RAN202404606,2024-02-13 20:00:00,Insurance,Medium,22,50-350,Daily,True,61.24,True,False,84,Compromised Credentials,False,16.72,2
RAN202404607,2024-12-14 06:00:00,Insurance,Large,19,350+,Daily,False,37.01,True,True,11,Compromised Credentials,True,78.03,6
RAN202404608,2024-09-27 02:00:00,Hospital,Medium,12,50-350,Weekly,False,75.34,True,False,43,Phishing Email,True,14.71,5
RAN202404609,2024-12-04 18:00:00,Pharma,Medium,12,1-50,Daily,True,26.07,True,False,34,Phishing Email,False,32.92,3
RAN202404610,2024-05-25 15:00:00,Hospital,Medium,15,50-350,Monthly,False,81.51,True,False,57,Compromised Credentials,True,49.51,2
RAN202404611,2024-10-06 16:00:00,Hospital,Medium,7,50-350,More than once per day,False,33.83,True,False,12,Compromised Credentials,True,32.06,2
RAN202404612,2024-05-26 10:00:00,Hospital,Medium,4,1-50,Monthly,False,63.91,True,False,18,Exploited Vulnerability,True,62.13,7
RAN202404613,2024-12-16 19:00:00,Clinic,Medium,21,350+,Weekly,True,59.4,True,False,37,Compromised Credentials,False,38.0,6
RAN202404614,2024-09-06 12:00:00,Hospital,Large,9,1-50,Weekly,True,57.46,True,False,55,Phishing Email,True,63.43,1
RAN202404615,2024-12-03 19:00:00,Hospital,Large,22,350+,Daily,True,54.0,True,True,33,Infected Removable Media,True,62.73,5
RAN202404616,2024-06-23 21:00:00,Hospital,Large,16,350+,Weekly,True,52.8,True,False,31,Compromised Credentials,True,63.15,4
RAN202404617,2024-09-20 14:00:00,Insurance,Medium,13,50-350,Daily,True,73.09,True,True,86,Exploited Vulnerability,True,48.24,6
RAN202404618,2024-08-01 06:00:00,Insurance,Large,4,350+,More than once per day,True,26.33,True,True,10,Infected Removable Media,True,78.78,2
RAN202404619,2024-03-16 18:00:00,Hospital,Medium,24,50-350,Daily,False,50.41,True,False,39,Phishing Email,False,32.14,1
RAN202404620,2024-09-04 19:00:00,Insurance,Large,9,1-50,Monthly,True,60.67,True,False,72,Exploited Vulnerability,True,47.83,3
RAN202404621,2024-06-10 18:00:00,Insurance,Medium,21,50-350,Weekly,False,65.24,True,False,39,Phishing Email,False,33.83,5
RAN202404622,2024-11-18 01:00:00,Research Lab,Small,18,1-50,Daily,True,60.0,True,False,72,Exploited Vulnerability,True,44.75,7
RAN202404623,2024-12-02 08:00:00,Hospital,Large,15,1-50,Weekly,False,67.24,False,False,41,Exploited Vulnerability,True,55.25,7
RAN202404624,2024-06-17 12:00:00,Clinic,Medium,15,50-350,More than once per day,False,26.28,True,True,19,Exploited Vulnerability,True,39.28,3
RAN202404625,2024-11-05 18:00:00,Pharma,Large,6,1-50,Weekly,True,52.0,True,False,49,RDP Exploit,True,40.33,3
RAN202404626,2024-03-29 02:00:00,Clinic,Small,11,1-50,Weekly,False,50.61,True,False,32,Exploited Vulnerability,True,60.64,7
RAN202404627,2024-01-14 19:00:00,Hospital,Medium,8,50-350,Weekly,True,39.29,True,False,30,Exploited Vulnerability,False,34.44,4
RAN202404628,2024-04-11 17:00:00,Clinic,Small,21,350+,Daily,False,60.2,True,False,26,Compromised Credentials,False,44.62,7
RAN202404629,2024-02-06 20:00:00,Clinic,Small,17,1-50,Monthly,True,73.84,True,True,86,Compromised Credentials,True,42.16,2
RAN202404630,2024-08-10 00:00:00,Clinic,Small,24,1-50,Monthly,True,65.76,True,False,77,Infected Removable Media,False,32.28,4
RAN202404631,2024-07-23 15:00:00,Hospital,Large,17,1-50,Weekly,True,42.44,True,False,29,Compromised Credentials,True,63.08,1
RAN202404632,2024-01-21 12:00:00,Hospital,Medium,24,50-350,Daily,True,69.65,True,False,82,Compromised Credentials,True,65.18,4
RAN202404633,2024-08-26 23:00:00,Insurance,Medium,18,1-50,Weekly,True,57.01,True,False,71,Exploited Vulnerability,True,64.35,1
RAN202404634,2024-05-06 13:00:00,Insurance,Medium,4,50-350,Weekly,True,47.78,False,True,47,Phishing Email,True,49.25,2
RAN202404635,2024-10-09 00:00:00,Hospital,Medium,15,1-50,Daily,True,90.0,True,False,116,Exploited Vulnerability,True,41.36,2
RAN202404636,2024-02-24 17:00:00,Pharma,Large,2,1-50,Daily,False,44.52,True,False,13,Exploited Vulnerability,False,35.51,4
RAN202404637,2024-04-23 17:00:00,Hospital,Large,2,350+,Daily,True,68.1,True,False,30,Exploited Vulnerability,True,69.04,3
RAN202404638,2024-08-01 04:00:00,Clinic,Small,10,1-50,Weekly,True,57.54,True,False,44,Compromised Credentials,True,50.74,4
RAN202404639,2024-06-26 00:00:00,Research Lab,Medium,3,50-350,Daily,True,61.36,True,True,63,Exploited Vulnerability,False,30.38,5
RAN202404640,2024-07-24 03:00:00,Insurance,Large,8,1-50,Daily,False,55.06,True,False,25,Malicious Website,True,55.86,7
RAN202404641,2024-10-28 14:00:00,Pharma,Medium,20,50-350,Weekly,True,61.89,True,True,50,Infected Removable Media,False,29.78,2
RAN202404642,2024-12-30 05:00:00,Hospital,Medium,7,50-350,Daily,True,71.74,False,False,63,Exploited Vulnerability,True,60.56,7
RAN202404643,2024-01-22 19:00:00,Insurance,Large,12,1-50,More than once per day,True,22.74,True,False,28,Compromised Credentials,True,78.63,7
RAN202404644,2024-01-16 02:00:00,Hospital,Medium,19,1-50,Daily,True,78.6,False,False,103,Exploited Vulnerability,False,38.7,5
RAN202404645,2024-08-24 11:00:00,Research Lab,Small,15,1-50,Monthly,True,65.63,True,False,70,Exploited Vulnerability,True,54.13,5
RAN202404646,2024-10-16 18:00:00,Research Lab,Medium,14,50-350,Weekly,True,82.2,True,False,72,Infected Removable Media,False,32.68,5
RAN202404647,2024-09-17 17:00:00,Clinic,Medium,16,50-350,Daily,True,75.22,False,False,60,Phishing Email,True,58.05,7
RAN202404648,2024-06-06 07:00:00,Hospital,Medium,14,50-350,Monthly,True,72.24,True,False,74,Exploited Vulnerability,True,51.05,3
RAN202404649,2024-06-13 19:00:00,Insurance,Medium,3,50-350,More than once per day,True,27.88,True,False,13,Phishing Email,True,66.27,6
RAN202404650,2024-05-17 01:00:00,Hospital,Large,18,1-50,Monthly,True,48.47,True,False,31,Compromised Credentials,True,62.02,2
RAN202404651,2024-10-02 07:00:00,Hospital,Medium,22,1-50,Daily,True,71.72,False,False,92,Exploited Vulnerability,True,50.28,2
RAN202404652,2024-12-17 03:00:00,Research Lab,Small,6,1-50,More than once per day,False,46.76,True,False,26,RDP Exploit,True,48.39,6
RAN202404653,2024-02-01 15:00:00,Clinic,Small,17,1-50,Daily,True,54.45,True,True,78,Exploited Vulnerability,True,55.27,2
RAN202404654,2024-03-25 14:00:00,Insurance,Medium,23,1-50,Daily,False,51.84,True,False,42,RDP Exploit,True,48.17,6
RAN202404655,2024-07-22 00:00:00,Hospital,Medium,14,50-350,Daily,True,61.22,False,False,44,Infected Removable Media,False,32.37,6
RAN202404656,2024-04-09 12:00:00,Hospital,Medium,14,50-350,Weekly,True,61.19,True,False,55,Compromised Credentials,True,49.44,4
RAN202404657,2024-04-03 11:00:00,Insurance,Large,20,350+,Weekly,False,39.04,True,False,15,Compromised Credentials,False,34.24,1
RAN202404658,2024-07-07 09:00:00,Clinic,Small,13,1-50,Daily,True,87.69,True,True,70,Phishing Email,False,37.35,2
RAN202404659,2024-03-29 18:00:00,Hospital,Medium,3,50-350,Daily,True,51.6,True,True,39,RDP Exploit,True,11.4,3
RAN202404660,2024-01-28 07:00:00,Research Lab,Small,13,350+,More than once per day,True,44.46,True,False,21,Compromised Credentials,True,67.26,3
RAN202404661,2024-04-06 02:00:00,Clinic,Medium,24,50-350,More than once per day,True,42.07,True,True,58,Exploited Vulnerability,True,53.01,7
RAN202404662,2024-11-12 21:00:00,Clinic,Small,2,1-50,Weekly,False,58.79,True,False,37,Exploited Vulnerability,True,49.93,1
RAN202404663,2024-09-16 14:00:00,Clinic,Small,9,1-50,More than once per day,True,43.73,True,False,33,Phishing Email,True,58.19,4
RAN202404664,2024-02-27 23:00:00,Insurance,Medium,13,1-50,Weekly,True,45.93,True,False,51,Compromised Credentials,True,55.92,3
RAN202404665,2024-06-25 08:00:00,Insurance,Medium,8,1-50,Daily,False,77.69,True,True,24,Phishing Email,True,43.26,7
RAN202404666,2024-11-17 03:00:00,Research Lab,Medium,16,50-350,Daily,False,66.39,True,False,47,Compromised Credentials,True,16.18,1
RAN202404667,2024-07-31 12:00:00,Hospital,Medium,24,1-50,Daily,False,51.56,False,False,41,Compromised Credentials,True,56.04,3
RAN202404668,2024-05-07 07:00:00,Insurance,Medium,3,1-50,Daily,True,55.25,False,True,51,Exploited Vulnerability,True,65.14,1
RAN202404669,2024-09-29 14:00:00,Clinic,Medium,13,50-350,Daily,False,72.55,False,True,35,RDP Exploit,True,53.54,3
RAN202404670,2024-03-02 01:00:00,Clinic,Medium,4,50-350,Weekly,False,77.96,False,False,26,Compromised Credentials,False,23.12,4
RAN202404671,2024-08-21 13:00:00,Hospital,Medium,18,50-350,Daily,False,52.09,True,False,31,Exploited Vulnerability,False,47.62,7
RAN202404672,2024-03-05 23:00:00,Insurance,Medium,2,50-350,More than once per day,False,28.09,True,True,8,RDP Exploit,True,60.6,4
RAN202404673,2024-04-03 23:00:00,Research Lab,Small,20,1-50,Weekly,False,57.97,True,False,51,Compromised Credentials,False,16.62,6
RAN202404674,2024-04-08 08:00:00,Hospital,Medium,22,1-50,Daily,True,38.29,True,False,60,Compromised Credentials,True,67.31,3
RAN202404675,2024-04-09 00:00:00,Clinic,Small,21,1-50,Weekly,True,79.45,True,False,83,Phishing Email,False,30.64,6
RAN202404676,2024-07-19 09:00:00,Insurance,Medium,15,50-350,Daily,False,71.86,True,False,42,Exploited Vulnerability,True,58.43,6
RAN202404677,2024-04-18 10:00:00,Hospital,Large,17,350+,Daily,True,41.05,True,False,27,Compromised Credentials,True,60.8,7
RAN202404678,2024-01-19 19:00:00,Pharma,Medium,10,1-50,Monthly,True,61.27,True,True,39,Compromised Credentials,False,15.13,3
RAN202404679,2024-01-12 21:00:00,Clinic,Medium,1,50-350,Weekly,True,54.18,True,False,52,Compromised Credentials,False,29.86,5
RAN202404680,2024-05-22 17:00:00,Clinic,Small,6,1-50,More than once per day,False,27.69,True,True,14,Malicious Website,False,46.2,2
RAN202404681,2024-02-07 19:00:00,Hospital,Medium,3,50-350,Daily,True,54.3,True,False,51,Phishing Email,True,47.91,4
RAN202404682,2024-05-18 01:00:00,Hospital,Large,19,1-50,Monthly,False,67.67,True,False,54,Phishing Email,True,41.21,3
RAN202404683,2024-04-11 11:00:00,Pharma,Medium,7,1-50,More than once per day,True,46.0,False,True,49,RDP Exploit,True,53.21,6
RAN202404684,2024-02-20 08:00:00,Hospital,Large,13,350+,Daily,True,60.94,True,False,40,Phishing Email,False,27.69,2
RAN202404685,2024-01-21 19:00:00,Research Lab,Medium,13,50-350,Weekly,True,62.52,True,True,76,Exploited Vulnerability,True,66.78,7
RAN202404686,2024-07-31 22:00:00,Hospital,Medium,17,50-350,Weekly,True,70.34,True,False,48,RDP Exploit,False,33.85,3
RAN202404687,2024-04-08 10:00:00,Hospital,Medium,1,1-50,Weekly,False,52.09,True,False,13,Compromised Credentials,False,40.18,2
RAN202404688,2024-06-22 10:00:00,Hospital,Large,14,1-50,Weekly,False,56.91,True,False,46,Compromised Credentials,False,16.28,7
RAN202404689,2024-08-22 07:00:00,Clinic,Small,3,1-50,Weekly,False,61.15,True,False,23,Compromised Credentials,False,32.4,2
RAN202404690,2024-05-03 23:00:00,Pharma,Large,14,350+,Weekly,True,47.79,True,False,20,Exploited Vulnerability,False,27.31,4
RAN202404691,2024-01-07 21:00:00,Hospital,Large,24,350+,Weekly,True,67.26,True,False,48,Compromised Credentials,True,56.03,5
RAN202404692,2024-05-28 19:00:00,Hospital,Medium,1,50-350,Daily,True,65.48,True,False,59,Compromised Credentials,False,22.68,1
RAN202404693,2024-04-20 10:00:00,Hospital,Large,16,1-50,Daily,True,65.78,True,False,66,Exploited Vulnerability,False,38.23,3
RAN202404694,2024-04-14 05:00:00,Clinic,Medium,10,350+,Weekly,True,56.08,True,False,22,Compromised Credentials,False,43.02,2
RAN202404695,2024-06-18 09:00:00,Clinic,Medium,13,50-350,Monthly,False,46.51,True,False,37,Exploited Vulnerability,True,23.46,5
RAN202404696,2024-01-09 15:00:00,Insurance,Medium,4,50-350,Daily,True,57.51,True,False,38,Phishing Email,False,46.61,2
RAN202404697,2024-01-01 11:00:00,Clinic,Small,9,1-50,Daily,True,55.77,True,False,72,Exploited Vulnerability,False,26.53,3
RAN202404698,2024-05-03 10:00:00,Clinic,Medium,14,50-350,Monthly,False,53.14,True,False,39,Exploited Vulnerability,False,40.38,1
RAN202404699,2024-04-02 06:00:00,Hospital,Medium,4,50-350,Weekly,True,71.64,True,False,32,RDP Exploit,True,54.87,4
RAN202404700,2024-05-31 19:00:00,Pharma,Large,10,350+,Daily,False,46.86,True,True,11,Exploited Vulnerability,False,43.28,1
RAN202404701,2024-03-05 19:00:00,Hospital,Medium,8,50-350,Weekly,False,67.61,True,False,30,Phishing Email,True,60.97,4
RAN202404702,2024-05-26 00:00:00,Hospital,Medium,23,1-50,Monthly,True,66.36,True,False,75,Exploited Vulnerability,True,13.28,2
RAN202404703,2024-03-28 23:00:00,Clinic,Medium,3,50-350,Weekly,True,45.59,True,True,39,Compromised Credentials,True,61.76,5
RAN202404704,2024-06-14 01:00:00,Clinic,Medium,23,350+,Weekly,False,46.38,True,False,12,Phishing Email,True,58.27,4
RAN202404705,2024-11-07 20:00:00,Clinic,Small,7,1-50,Daily,True,83.13,True,False,50,Phishing Email,True,58.66,2
RAN202404706,2024-06-05 02:00:00,Clinic,Small,10,1-50,Monthly,True,56.88,True,False,39,Compromised Credentials,True,39.54,6
RAN202404707,2024-08-22 14:00:00,Research Lab,Small,3,1-50,Daily,False,63.67,True,False,33,Compromised Credentials,False,31.16,3
RAN202404708,2024-11-13 10:00:00,Hospital,Medium,2,50-350,Monthly,True,52.24,True,True,36,Compromised Credentials,False,42.74,3
RAN202404709,2024-02-07 21:00:00,Insurance,Medium,15,1-50,Daily,True,55.2,True,False,74,Compromised Credentials,False,34.62,5
RAN202404710,2024-05-05 16:00:00,Clinic,Medium,9,50-350,More than once per day,True,21.22,True,False,21,Exploited Vulnerability,False,41.72,7
RAN202404711,2024-12-30 23:00:00,Clinic,Small,15,1-50,Daily,False,85.27,True,False,44,Compromised Credentials,True,47.21,5
RAN202404712,2024-01-26 07:00:00,Clinic,Small,17,350+,Daily,True,76.45,True,False,47,Compromised Credentials,True,61.78,3
RAN202404713,2024-12-28 12:00:00,Hospital,Medium,7,1-50,Weekly,True,73.47,True,True,73,Phishing Email,False,13.24,3
RAN202404714,2024-11-08 08:00:00,Research Lab,Small,20,1-50,Monthly,True,66.26,False,False,77,Exploited Vulnerability,False,39.09,4
RAN202404715,2024-08-21 05:00:00,Clinic,Medium,18,50-350,Weekly,True,81.86,True,False,76,Phishing Email,False,34.1,5
RAN202404716,2024-10-02 04:00:00,Hospital,Medium,15,50-350,Monthly,False,60.92,True,False,43,Phishing Email,True,60.43,3
RAN202404717,2024-02-21 22:00:00,Clinic,Small,18,1-50,Daily,False,90.0,True,True,49,Phishing Email,True,53.02,6
RAN202404718,2024-11-15 16:00:00,Pharma,Large,24,1-50,Weekly,False,53.34,True,False,32,Malicious Website,True,15.47,7
RAN202404719,2024-12-17 05:00:00,Clinic,Small,23,1-50,Weekly,True,50.63,True,True,71,Compromised Credentials,True,53.33,4
RAN202404720,2024-09-11 13:00:00,Pharma,Medium,12,50-350,Weekly,True,40.01,True,True,36,Exploited Vulnerability,False,27.21,2
RAN202404721,2024-05-26 02:00:00,Hospital,Medium,23,50-350,Daily,True,84.35,True,False,91,Exploited Vulnerability,False,15.96,5
RAN202404722,2024-02-11 21:00:00,Hospital,Medium,21,50-350,Weekly,True,64.79,True,True,89,Phishing Email,False,55.42,5
RAN202404723,2024-04-11 05:00:00,Hospital,Medium,8,50-350,Weekly,True,71.98,True,True,70,Exploited Vulnerability,True,59.09,3
RAN202404724,2024-07-27 04:00:00,Clinic,Medium,2,50-350,Daily,True,74.9,True,False,80,Compromised Credentials,False,31.31,3
RAN202404725,2024-08-20 12:00:00,Hospital,Medium,2,1-50,Weekly,True,43.48,True,False,30,Compromised Credentials,False,25.5,3
RAN202404726,2024-07-09 08:00:00,Hospital,Large,5,350+,Monthly,False,50.77,True,False,12,Phishing Email,True,63.26,7
RAN202404727,2024-12-26 00:00:00,Pharma,Large,1,350+,Daily,False,51.88,True,True,8,Exploited Vulnerability,True,74.06,6
RAN202404728,2024-04-12 10:00:00,Insurance,Medium,22,1-50,Weekly,True,80.9,True,False,89,Malicious Website,True,50.47,3
RAN202404729,2024-12-14 21:00:00,Research Lab,Small,4,1-50,Weekly,True,75.89,True,False,49,Phishing Email,True,48.53,1
RAN202404730,2024-07-01 11:00:00,Hospital,Large,6,1-50,Weekly,False,47.51,True,True,19,Exploited Vulnerability,False,29.43,7
RAN202404731,2024-05-17 12:00:00,Hospital,Medium,23,1-50,Daily,False,52.69,True,True,40,Exploited Vulnerability,True,28.9,3
RAN202404732,2024-12-05 00:00:00,Hospital,Medium,13,50-350,Monthly,True,71.49,False,False,68,Phishing Email,False,23.2,2
RAN202404733,2024-11-23 01:00:00,Research Lab,Medium,19,50-350,Daily,False,47.31,True,False,28,Compromised Credentials,True,48.59,3
RAN202404734,2024-04-27 11:00:00,Pharma,Medium,11,50-350,More than once per day,False,37.03,True,False,19,Compromised Credentials,True,60.6,3
RAN202404735,2024-06-18 22:00:00,Clinic,Medium,13,50-350,Weekly,True,53.07,True,True,67,Exploited Vulnerability,False,12.81,2
RAN202404736,2024-02-08 02:00:00,Hospital,Medium,8,50-350,Weekly,True,58.31,True,True,71,Exploited Vulnerability,True,52.58,6
RAN202404737,2024-06-19 13:00:00,Clinic,Medium,7,50-350,Weekly,True,42.95,True,False,30,Compromised Credentials,False,52.95,4
RAN202404738,2024-04-21 10:00:00,Hospital,Large,13,1-50,More than once per day,True,30.81,True,False,31,Phishing Email,True,61.56,2
RAN202404739,2024-05-30 03:00:00,Hospital,Large,1,1-50,More than once per day,True,22.9,True,False,28,Phishing Email,False,29.02,5
RAN202404740,2024-11-25 03:00:00,Clinic,Medium,6,50-350,Monthly,False,64.97,True,False,14,RDP Exploit,False,17.47,2
RAN202404741,2024-12-16 12:00:00,Research Lab,Small,7,1-50,More than once per day,False,39.23,False,True,15,Compromised Credentials,True,62.4,5
RAN202404742,2024-02-07 17:00:00,Hospital,Medium,16,1-50,Weekly,True,64.3,False,True,93,Compromised Credentials,True,53.44,1
RAN202404743,2024-05-15 01:00:00,Hospital,Large,15,350+,Weekly,True,39.48,True,False,18,Compromised Credentials,False,31.45,2
RAN202404744,2024-08-21 12:00:00,Pharma,Medium,20,50-350,Weekly,False,44.55,True,False,39,Exploited Vulnerability,True,57.89,4
RAN202404745,2024-08-12 05:00:00,Hospital,Medium,2,1-50,More than once per day,True,43.26,True,False,26,RDP Exploit,False,22.35,7
RAN202404746,2024-11-24 06:00:00,Hospital,Medium,23,50-350,Weekly,True,79.56,True,False,67,Exploited Vulnerability,False,27.52,7
RAN202404747,2024-05-04 04:00:00,Hospital,Medium,16,50-350,Monthly,False,74.46,True,False,41,Exploited Vulnerability,False,29.08,1
RAN202404748,2024-09-07 23:00:00,Hospital,Large,17,1-50,Daily,True,52.87,True,False,50,Exploited Vulnerability,False,23.04,3
RAN202404749,2024-08-30 06:00:00,Hospital,Medium,24,1-50,Daily,True,57.62,False,True,66,Phishing Email,True,45.52,4
RAN202404750,2024-06-24 04:00:00,Insurance,Large,15,350+,Daily,True,53.98,True,False,27,Exploited Vulnerability,False,11.62,2
RAN202404751,2024-03-08 21:00:00,Hospital,Large,3,1-50,More than once per day,True,26.95,True,False,27,Phishing Email,True,50.59,2
RAN202404752,2024-10-16 17:00:00,Clinic,Small,4,1-50,Monthly,True,84.52,True,True,62,Phishing Email,True,47.03,4
RAN202404753,2024-05-17 20:00:00,Clinic,Medium,12,50-350,Monthly,True,78.31,True,False,54,Phishing Email,False,21.88,3
RAN202404754,2024-05-06 03:00:00,Clinic,Medium,5,50-350,Monthly,True,46.66,True,False,51,Exploited Vulnerability,False,34.14,3
